InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,TotalPrice,InvoiceDate,length_stockcode,length_invoiceno,invoiceno_letter1
541516,DOT,DOTCOM POSTAGE,1,285.3,,United Kingdom,285.3,2011-01-18,3,6,5
541517,POST,POSTAGE,1,18.0,12665.0,Germany,18.0,2011-01-19,4,6,5
541564,M,Manual,10,0.38,16904.0,United Kingdom,3.8,2011-01-19,1,6,5
541567,POST,POSTAGE,3,18.0,12681.0,France,54.0,2011-01-19,4,6,5
541569,POST,POSTAGE,3,40.0,13520.0,Switzerland,120.0,2011-01-19,4,6,5
541584,DOT,DOTCOM POSTAGE,1,118.25,,United Kingdom,118.25,2011-01-19,3,6,5
541592,DOT,DOTCOM POSTAGE,1,470.12,,United Kingdom,470.12,2011-01-19,3,6,5
541607,POST,POSTAGE,1,29.43,,United Kingdom,29.43,2011-01-20,4,6,5
541631,POST,POSTAGE,6,18.0,12637.0,France,108.0,2011-01-20,4,6,5
C541650,M,Manual,-1,544.4,,United Kingdom,-544.4,2011-01-20,1,7,C
C541651,M,Manual,-1,1283.8,,United Kingdom,-1283.8,2011-01-20,1,7,C
C541653,BANK CHARGES,Bank Charges,-1,1050.15,,United Kingdom,-1050.15,2011-01-20,12,7,C
541658,M,Manual,1,2.55,15529.0,United Kingdom,2.55,2011-01-20,1,6,5
541675,POST,POSTAGE,2,15.0,12402.0,Belgium,30.0,2011-01-20,4,6,5
541695,DOT,DOTCOM POSTAGE,1,334.16,,United Kingdom,334.16,2011-01-20,3,6,5
541696,DOT,DOTCOM POSTAGE,1,307.85,,United Kingdom,307.85,2011-01-20,3,6,5
541703,POST,POSTAGE,2,28.0,12594.0,Italy,56.0,2011-01-21,4,6,5
541756,POST,POSTAGE,2,40.0,12664.0,Finland,80.0,2011-01-21,4,6,5
541808,M,Manual,1,10.0,16210.0,United Kingdom,10.0,2011-01-21,1,6,5
541810,DOT,DOTCOM POSTAGE,1,157.08,,United Kingdom,157.08,2011-01-21,3,6,5
541811,DOT,DOTCOM POSTAGE,1,171.04,,United Kingdom,171.04,2011-01-21,3,6,5
541827,DOT,DOTCOM POSTAGE,1,403.81,,United Kingdom,403.81,2011-01-21,3,6,5
541830,DOT,DOTCOM POSTAGE,1,214.42,,United Kingdom,214.42,2011-01-21,3,6,5
541857,POST,POSTAGE,6,18.0,12727.0,France,108.0,2011-01-23,4,6,5
541869,DOT,DOTCOM POSTAGE,1,144.45,,United Kingdom,144.45,2011-01-24,3,6,5
541870,DOT,DOTCOM POSTAGE,1,105.71,,United Kingdom,105.71,2011-01-24,3,6,5
541871,DOT,DOTCOM POSTAGE,1,127.09,,United Kingdom,127.09,2011-01-24,3,6,5
541877,POST,POSTAGE,2,18.0,12559.0,Germany,36.0,2011-01-24,4,6,5
541878,DOT,DOTCOM POSTAGE,1,161.08,,United Kingdom,161.08,2011-01-24,3,6,5
541879,DOT,DOTCOM POSTAGE,1,80.46,,United Kingdom,80.46,2011-01-24,3,6,5
541962,POST,POSTAGE,2,18.0,12693.0,Germany,36.0,2011-01-24,4,6,5
541965,POST,POSTAGE,7,18.0,12625.0,Germany,126.0,2011-01-24,4,6,5
541969,DOT,DOTCOM POSTAGE,1,163.67,,United Kingdom,163.67,2011-01-24,3,6,5
541971,DOT,DOTCOM POSTAGE,1,124.16,,United Kingdom,124.16,2011-01-24,3,6,5
541979,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-01-24,2,6,5
541980,POST,POSTAGE,1,28.0,12421.0,Spain,28.0,2011-01-24,4,6,5
541983,M,Manual,1,15.0,15797.0,United Kingdom,15.0,2011-01-24,1,6,5
541991,POST,POSTAGE,2,15.0,12417.0,Belgium,30.0,2011-01-25,4,6,5
541993,DOT,DOTCOM POSTAGE,1,150.25,,United Kingdom,150.25,2011-01-25,3,6,5
541998,POST,POSTAGE,1,40.0,12348.0,Finland,40.0,2011-01-25,4,6,5
541999,DOT,DOTCOM POSTAGE,1,216.11,,United Kingdom,216.11,2011-01-25,3,6,5
542080,POST,POSTAGE,5,18.0,13815.0,Germany,90.0,2011-01-25,4,6,5
542115,DOT,DOTCOM POSTAGE,1,247.54,,United Kingdom,247.54,2011-01-25,3,6,5
542128,POST,POSTAGE,2,18.0,12609.0,Germany,36.0,2011-01-25,4,6,5
542132,POST,POSTAGE,2,18.0,12691.0,France,36.0,2011-01-25,4,6,5
542147,POST,POSTAGE,4,28.0,12782.0,Portugal,112.0,2011-01-26,4,6,5
542215,POST,POSTAGE,3,18.0,12472.0,Germany,54.0,2011-01-26,4,6,5
542229,POST,POSTAGE,1,18.0,12474.0,Germany,18.0,2011-01-26,4,6,5
542238,POST,POSTAGE,3,28.0,12591.0,Italy,84.0,2011-01-26,4,6,5
542252,DOT,DOTCOM POSTAGE,1,200.38,,United Kingdom,200.38,2011-01-26,3,6,5
542255,DOT,DOTCOM POSTAGE,1,246.37,,United Kingdom,246.37,2011-01-26,3,6,5
542278,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-01-27,2,6,5
542344,DOT,DOTCOM POSTAGE,1,200.33,,United Kingdom,200.33,2011-01-27,3,6,5
C542348,M,Manual,-1,1715.85,12539.0,Spain,-1715.85,2011-01-27,1,7,C
542369,POST,POSTAGE,1,18.0,12645.0,Germany,18.0,2011-01-27,4,6,5
542371,POST,POSTAGE,2,18.0,12468.0,Germany,36.0,2011-01-27,4,6,5
542375,POST,POSTAGE,2,18.0,12626.0,Germany,36.0,2011-01-27,4,6,5
C542376,M,Manual,-1,4.65,13777.0,United Kingdom,-4.65,2011-01-27,1,7,C
C542376,M,Manual,-2,2.55,13777.0,United Kingdom,-5.1,2011-01-27,1,7,C
542398,M,Manual,1,4.0,13174.0,United Kingdom,4.0,2011-01-27,1,6,5
542425,POST,POSTAGE,2,18.0,12574.0,France,36.0,2011-01-28,4,6,5
542433,POST,POSTAGE,2,18.0,12726.0,France,36.0,2011-01-28,4,6,5
542535,POST,POSTAGE,3,18.0,12735.0,France,54.0,2011-01-28,4,6,5
C542540,POST,POSTAGE,-1,4.41,,United Kingdom,-4.41,2011-01-28,4,7,C
C542540,DOT,DOTCOM POSTAGE,-1,3.29,,United Kingdom,-3.29,2011-01-28,3,7,C
542541,DOT,DOTCOM POSTAGE,1,223.89,,United Kingdom,223.89,2011-01-28,3,6,5
542586,POST,POSTAGE,2,40.0,12377.0,Switzerland,80.0,2011-01-28,4,6,5
542621,POST,POSTAGE,3,18.0,12528.0,Germany,54.0,2011-01-31,4,6,5
542622,DOT,DOTCOM POSTAGE,1,230.61,,United Kingdom,230.61,2011-01-31,3,6,5
542624,DOT,DOTCOM POSTAGE,1,188.88,,United Kingdom,188.88,2011-01-31,3,6,5
542625,DOT,DOTCOM POSTAGE,1,192.21,,United Kingdom,192.21,2011-01-31,3,6,5
542626,POST,POSTAGE,2,18.0,12720.0,Germany,36.0,2011-01-31,4,6,5
542648,POST,POSTAGE,5,18.0,12476.0,Germany,90.0,2011-01-31,4,6,5
542664,DOT,DOTCOM POSTAGE,1,157.76,,United Kingdom,157.76,2011-01-31,3,6,5
542713,POST,POSTAGE,7,18.0,12668.0,Germany,126.0,2011-01-31,4,6,5
542717,M,Manual,1,2.95,17580.0,United Kingdom,2.95,2011-01-31,1,6,5
542720,POST,POSTAGE,1,15.0,12778.0,Netherlands,15.0,2011-01-31,4,6,5
542735,POST,POSTAGE,3,18.0,12681.0,France,54.0,2011-01-31,4,6,5
542782,POST,POSTAGE,2,18.0,12712.0,Germany,36.0,2011-02-01,4,6,5
542794,DOT,DOTCOM POSTAGE,1,86.77,,United Kingdom,86.77,2011-02-01,3,6,5
542887,POST,POSTAGE,1,40.0,12373.0,Austria,40.0,2011-02-01,4,6,5
542894,POST,POSTAGE,2,15.0,12775.0,Netherlands,30.0,2011-02-01,4,6,5
542904,POST,POSTAGE,3,18.0,12682.0,France,54.0,2011-02-01,4,6,5
542905,POST,POSTAGE,1,28.0,12540.0,Spain,28.0,2011-02-01,4,6,5
542906,DOT,DOTCOM POSTAGE,1,189.59,,United Kingdom,189.59,2011-02-01,3,6,5
542911,POST,POSTAGE,1,40.0,12676.0,Sweden,40.0,2011-02-01,4,6,5
C542916,M,Manual,-1,4.0,15940.0,United Kingdom,-4.0,2011-02-01,1,7,C
542922,POST,POSTAGE,2,18.0,12682.0,France,36.0,2011-02-02,4,6,5
542997,DOT,DOTCOM POSTAGE,1,108.75,,United Kingdom,108.75,2011-02-02,3,6,5
542998,DOT,DOTCOM POSTAGE,1,172.42,,United Kingdom,172.42,2011-02-02,3,6,5
542999,DOT,DOTCOM POSTAGE,1,142.29,,United Kingdom,142.29,2011-02-02,3,6,5
543000,DOT,DOTCOM POSTAGE,1,259.75,,United Kingdom,259.75,2011-02-02,3,6,5
543013,DOT,DOTCOM POSTAGE,1,174.12,,United Kingdom,174.12,2011-02-02,3,6,5
543017,M,Manual,1,15.0,13199.0,United Kingdom,15.0,2011-02-02,1,6,5
543027,POST,POSTAGE,1,40.0,12414.0,Austria,40.0,2011-02-02,4,6,5
543030,POST,POSTAGE,1,18.0,12437.0,France,18.0,2011-02-02,4,6,5
543037,POST,POSTAGE,1,40.0,12350.0,Norway,40.0,2011-02-02,4,6,5
543048,POST,POSTAGE,3,18.0,12600.0,Germany,54.0,2011-02-03,4,6,5
C543050,POST,POSTAGE,-1,18.0,12625.0,Germany,-18.0,2011-02-03,4,7,C
543055,POST,POSTAGE,4,28.0,12502.0,Spain,112.0,2011-02-03,4,6,5
543056,POST,POSTAGE,6,18.0,12471.0,Germany,108.0,2011-02-03,4,6,5
543097,DOT,DOTCOM POSTAGE,1,168.53,,United Kingdom,168.53,2011-02-03,3,6,5
543117,POST,POSTAGE,3,15.0,12464.0,Belgium,45.0,2011-02-03,4,6,5
543121,POST,POSTAGE,2,18.0,12662.0,Germany,36.0,2011-02-03,4,6,5
543134,M,Manual,1,15.0,15885.0,United Kingdom,15.0,2011-02-03,1,6,5
543171,DOT,DOTCOM POSTAGE,1,230.08,,United Kingdom,230.08,2011-02-04,3,6,5
543172,DOT,DOTCOM POSTAGE,1,164.46,,United Kingdom,164.46,2011-02-04,3,6,5
C543175,POST,POSTAGE,-1,18.0,12712.0,Germany,-18.0,2011-02-04,4,7,C
543178,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-02-04,2,6,5
543180,POST,POSTAGE,4,40.0,12410.0,Switzerland,160.0,2011-02-04,4,6,5
543182,DOT,DOTCOM POSTAGE,1,208.12,,United Kingdom,208.12,2011-02-04,3,6,5
543188,POST,POSTAGE,6,18.0,12567.0,France,108.0,2011-02-04,4,6,5
543200,DOT,DOTCOM POSTAGE,1,166.92,,United Kingdom,166.92,2011-02-04,3,6,5
543201,DOT,DOTCOM POSTAGE,1,212.04,,United Kingdom,212.04,2011-02-04,3,6,5
543345,DOT,DOTCOM POSTAGE,1,183.09,,United Kingdom,183.09,2011-02-07,3,6,5
543358,DOT,DOTCOM POSTAGE,1,218.26,,United Kingdom,218.26,2011-02-07,3,6,5
543387,POST,POSTAGE,10,15.0,14646.0,Netherlands,150.0,2011-02-08,4,6,5
C543388,POST,POSTAGE,-3,15.0,14646.0,Netherlands,-45.0,2011-02-08,4,7,C
543399,DOT,DOTCOM POSTAGE,1,171.42,,United Kingdom,171.42,2011-02-08,3,6,5
543450,DOT,DOTCOM POSTAGE,1,110.13,,United Kingdom,110.13,2011-02-08,3,6,5
543451,DOT,DOTCOM POSTAGE,1,179.29,,United Kingdom,179.29,2011-02-08,3,6,5
543459,POST,POSTAGE,2,18.0,12599.0,France,36.0,2011-02-08,4,6,5
543461,DOT,DOTCOM POSTAGE,1,153.71,,United Kingdom,153.71,2011-02-08,3,6,5
543467,DOT,DOTCOM POSTAGE,1,234.92,,United Kingdom,234.92,2011-02-08,3,6,5
543484,POST,POSTAGE,3,18.0,12721.0,France,54.0,2011-02-09,4,6,5
543492,POST,POSTAGE,1,18.0,12720.0,Germany,18.0,2011-02-09,4,6,5
543530,DOT,DOTCOM POSTAGE,1,213.15,,United Kingdom,213.15,2011-02-09,3,6,5
543532,DOT,DOTCOM POSTAGE,1,225.17,,United Kingdom,225.17,2011-02-09,3,6,5
543533,DOT,DOTCOM POSTAGE,1,254.08,,United Kingdom,254.08,2011-02-09,3,6,5
543537,POST,POSTAGE,1,15.0,12401.0,Belgium,15.0,2011-02-09,4,6,5
543541,POST,POSTAGE,6,28.0,12462.0,Spain,168.0,2011-02-09,4,6,5
543543,M,Manual,1,2.95,17843.0,United Kingdom,2.95,2011-02-09,1,6,5
543543,M,Manual,24,0.2,17843.0,United Kingdom,4.800000000000001,2011-02-09,1,6,5
543546,DOT,DOTCOM POSTAGE,1,206.15,,United Kingdom,206.15,2011-02-09,3,6,5
543550,POST,POSTAGE,1,18.0,12601.0,Germany,18.0,2011-02-10,4,6,5
C543624,M,Manual,-200,0.41,12931.0,United Kingdom,-82.0,2011-02-10,1,7,C
543625,POST,POSTAGE,2,18.0,12583.0,France,36.0,2011-02-10,4,6,5
543629,DOT,DOTCOM POSTAGE,1,208.92,,United Kingdom,208.92,2011-02-10,3,6,5
543660,DOT,DOTCOM POSTAGE,1,248.48,,United Kingdom,248.48,2011-02-11,3,6,5
543732,DOT,DOTCOM POSTAGE,1,198.21,,United Kingdom,198.21,2011-02-11,3,6,5
543733,POST,POSTAGE,1,15.0,12395.0,Belgium,15.0,2011-02-11,4,6,5
C543743,M,Manual,-1,4.5,12505.0,Italy,-4.5,2011-02-11,1,7,C
C543749,M,Manual,-1,71.46,13672.0,United Kingdom,-71.46,2011-02-11,1,7,C
C543752,D,Discount,-1,64.27,14031.0,United Kingdom,-64.27,2011-02-11,1,7,C
C543758,D,Discount,-1,65.91,15299.0,United Kingdom,-65.91,2011-02-11,1,7,C
C543789,M,Manual,-1,856.48,17450.0,United Kingdom,-856.48,2011-02-11,1,7,C
C543789,D,Discount,-1,84.8,17450.0,United Kingdom,-84.8,2011-02-11,1,7,C
C543789,M,Manual,-1,190.8,17450.0,United Kingdom,-190.8,2011-02-11,1,7,C
543822,POST,POSTAGE,3,28.0,12507.0,Spain,84.0,2011-02-14,4,6,5
543826,DOT,DOTCOM POSTAGE,1,168.19,,United Kingdom,168.19,2011-02-14,3,6,5
543833,POST,POSTAGE,1,18.0,12476.0,Germany,18.0,2011-02-14,4,6,5
C543835,M,Manual,-8,1.95,12963.0,United Kingdom,-15.6,2011-02-14,1,7,C
C543838,POST,POSTAGE,-1,7.06,15827.0,United Kingdom,-7.06,2011-02-14,4,7,C
C543840,D,Discount,-1,70.01,14527.0,United Kingdom,-70.01,2011-02-14,1,7,C
C543841,M,Manual,-1,208.16,17095.0,United Kingdom,-208.16,2011-02-14,1,7,C
543899,C2,CARRIAGE,1,15.0,,EIRE,15.0,2011-02-14,2,6,5
543900,POST,POSTAGE,3,18.0,12621.0,Germany,54.0,2011-02-14,4,6,5
543909,DOT,DOTCOM POSTAGE,1,127.24,,United Kingdom,127.24,2011-02-14,3,6,5
543985,DOT,DOTCOM POSTAGE,1,138.5,,United Kingdom,138.5,2011-02-15,3,6,5
C543992,POST,POSTAGE,-1,18.0,12583.0,France,-18.0,2011-02-15,4,7,C
C544047,M,Manual,-1,1435.79,,United Kingdom,-1435.79,2011-02-15,1,7,C
C544049,BANK CHARGES,Bank Charges,-1,566.37,,United Kingdom,-566.37,2011-02-15,12,7,C
C544054,M,Manual,-1,869.55,,United Kingdom,-869.55,2011-02-15,1,7,C
544069,POST,POSTAGE,2,18.0,12616.0,France,36.0,2011-02-15,4,6,5
544087,M,Manual,1,3.75,17530.0,United Kingdom,3.75,2011-02-15,1,6,5
544087,M,Manual,2,0.42,17530.0,United Kingdom,0.84,2011-02-15,1,6,5
544089,DOT,DOTCOM POSTAGE,1,111.86,,United Kingdom,111.86,2011-02-15,3,6,5
544115,POST,POSTAGE,5,18.0,12727.0,France,90.0,2011-02-16,4,6,5
C544117,POST,POSTAGE,-1,18.0,12727.0,France,-18.0,2011-02-16,4,7,C
544157,POST,POSTAGE,2,18.0,12372.0,Denmark,36.0,2011-02-16,4,6,5
544186,DOT,DOTCOM POSTAGE,1,149.49,,United Kingdom,149.49,2011-02-16,3,6,5
544193,POST,POSTAGE,5,15.0,12431.0,Belgium,75.0,2011-02-17,4,6,5
544200,POST,POSTAGE,2,18.0,12494.0,France,36.0,2011-02-17,4,6,5
544201,DOT,DOTCOM POSTAGE,1,213.08,,United Kingdom,213.08,2011-02-17,3,6,5
544202,DOT,DOTCOM POSTAGE,1,143.04,,United Kingdom,143.04,2011-02-17,3,6,5
544203,POST,POSTAGE,3,15.0,12362.0,Belgium,45.0,2011-02-17,4,6,5
544204,DOT,DOTCOM POSTAGE,1,132.25,,United Kingdom,132.25,2011-02-17,3,6,5
544205,DOT,DOTCOM POSTAGE,1,207.79,,United Kingdom,207.79,2011-02-17,3,6,5
544206,DOT,DOTCOM POSTAGE,1,159.46,,United Kingdom,159.46,2011-02-17,3,6,5
544207,DOT,DOTCOM POSTAGE,1,185.83,,United Kingdom,185.83,2011-02-17,3,6,5
544208,DOT,DOTCOM POSTAGE,1,135.75,,United Kingdom,135.75,2011-02-17,3,6,5
544210,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-02-17,2,6,5
544281,POST,POSTAGE,1,18.0,12500.0,Germany,18.0,2011-02-17,4,6,5
544302,POST,POSTAGE,1,18.0,12654.0,Germany,18.0,2011-02-17,4,6,5
544323,DOT,DOTCOM POSTAGE,1,179.94,,United Kingdom,179.94,2011-02-17,3,6,5
544331,POST,POSTAGE,1,15.0,12455.0,Cyprus,15.0,2011-02-17,4,6,5
544355,POST,POSTAGE,5,18.0,12714.0,France,90.0,2011-02-18,4,6,5
544390,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-02-18,2,6,5
544399,POST,POSTAGE,1,28.0,12594.0,Italy,28.0,2011-02-18,4,6,5
544407,M,Manual,1,15.0,14606.0,United Kingdom,15.0,2011-02-18,1,6,5
544434,DOT,DOTCOM POSTAGE,1,149.02,,United Kingdom,149.02,2011-02-18,3,6,5
C544437,M,Manual,-1,82.5,16027.0,United Kingdom,-82.5,2011-02-18,1,7,C
544464,M,Manual,4,0.85,17323.0,United Kingdom,3.4,2011-02-20,1,6,5
544474,POST,POSTAGE,1,15.0,12423.0,Belgium,15.0,2011-02-21,4,6,5
544483,POST,POSTAGE,5,18.0,12524.0,Germany,90.0,2011-02-21,4,6,5
544495,POST,POSTAGE,6,28.0,12766.0,Portugal,168.0,2011-02-21,4,6,5
544573,POST,POSTAGE,5,18.0,12621.0,Germany,90.0,2011-02-21,4,6,5
C544575,BANK CHARGES,Bank Charges,-1,134.76,,United Kingdom,-134.76,2011-02-21,12,7,C
C544576,BANK CHARGES,Bank Charges,-1,149.16,,United Kingdom,-149.16,2011-02-21,12,7,C
C544577,M,Manual,-1,320.69,12365.0,Cyprus,-320.69,2011-02-21,1,7,C
544578,M,Manual,1,320.69,12365.0,Cyprus,320.69,2011-02-21,1,6,5
C544580,S,SAMPLES,-1,5.74,,United Kingdom,-5.74,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,11.08,,United Kingdom,-11.08,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,5.79,,United Kingdom,-5.79,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,6.7,,United Kingdom,-6.7,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,8.74,,United Kingdom,-8.74,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,9.74,,United Kingdom,-9.74,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,9.99,,United Kingdom,-9.99,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,20.98,,United Kingdom,-20.98,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,7.69,,United Kingdom,-7.69,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,5.44,,United Kingdom,-5.44,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,7.0,,United Kingdom,-7.0,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,10.0,,United Kingdom,-10.0,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,19.5,,United Kingdom,-19.5,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,20.55,,United Kingdom,-20.55,2011-02-21,1,7,C
C544580,S,SAMPLES,-1,29.99,,United Kingdom,-29.99,2011-02-21,1,7,C
C544581,S,SAMPLES,-1,12.94,,United Kingdom,-12.94,2011-02-21,1,7,C
C544581,S,SAMPLES,-1,92.0,,United Kingdom,-92.0,2011-02-21,1,7,C
C544581,S,SAMPLES,-1,107.99,,United Kingdom,-107.99,2011-02-21,1,7,C
C544581,S,SAMPLES,-1,55.0,,United Kingdom,-55.0,2011-02-21,1,7,C
C544583,S,SAMPLES,-1,128.56,,United Kingdom,-128.56,2011-02-21,1,7,C
C544583,S,SAMPLES,-1,39.5,,United Kingdom,-39.5,2011-02-21,1,7,C
C544583,S,SAMPLES,-1,37.49,,United Kingdom,-37.49,2011-02-21,1,7,C
C544583,S,SAMPLES,-1,31.98,,United Kingdom,-31.98,2011-02-21,1,7,C
C544583,S,SAMPLES,-1,2.8,,United Kingdom,-2.8,2011-02-21,1,7,C
C544583,S,SAMPLES,-1,4.59,,United Kingdom,-4.59,2011-02-21,1,7,C
C544583,S,SAMPLES,-1,95.0,,United Kingdom,-95.0,2011-02-21,1,7,C
C544584,BANK CHARGES,Bank Charges,-1,109.84,,United Kingdom,-109.84,2011-02-21,12,7,C
544585,POST,POSTAGE,1,18.0,12523.0,France,18.0,2011-02-21,4,6,5
C544587,AMAZONFEE,AMAZON FEE,-1,5575.28,,United Kingdom,-5575.28,2011-02-21,9,7,C
C544589,AMAZONFEE,AMAZON FEE,-1,5258.77,,United Kingdom,-5258.77,2011-02-21,9,7,C
544598,DOT,DOTCOM POSTAGE,1,144.15,,United Kingdom,144.15,2011-02-21,3,6,5
544599,DOT,DOTCOM POSTAGE,1,198.77,,United Kingdom,198.77,2011-02-21,3,6,5
C544671,S,SAMPLES,-1,21.9,,United Kingdom,-21.9,2011-02-22,1,7,C
544673,M,Manual,25,0.42,13421.0,United Kingdom,10.5,2011-02-22,1,6,5
544681,DOT,DOTCOM POSTAGE,1,140.19,,United Kingdom,140.19,2011-02-22,3,6,5
544684,DOT,DOTCOM POSTAGE,1,172.99,,United Kingdom,172.99,2011-02-22,3,6,5
544766,DOT,DOTCOM POSTAGE,1,136.38,,United Kingdom,136.38,2011-02-23,3,6,5
544767,DOT,DOTCOM POSTAGE,1,100.17,,United Kingdom,100.17,2011-02-23,3,6,5
544768,DOT,DOTCOM POSTAGE,1,134.04,,United Kingdom,134.04,2011-02-23,3,6,5
544770,DOT,DOTCOM POSTAGE,1,124.79,,United Kingdom,124.79,2011-02-23,3,6,5
544771,DOT,DOTCOM POSTAGE,1,137.33,,United Kingdom,137.33,2011-02-23,3,6,5
544772,DOT,DOTCOM POSTAGE,1,161.04,,United Kingdom,161.04,2011-02-23,3,6,5
544811,POST,POSTAGE,3,18.0,12471.0,Germany,54.0,2011-02-23,4,6,5
544812,DOT,DOTCOM POSTAGE,1,170.54,,United Kingdom,170.54,2011-02-23,3,6,5
C544814,M,Manual,-1,30.19,15590.0,United Kingdom,-30.19,2011-02-23,1,7,C
544817,POST,POSTAGE,2,18.0,12437.0,France,36.0,2011-02-23,4,6,5
544819,M,Manual,6,5.0,12748.0,United Kingdom,30.0,2011-02-23,1,6,5
544886,POST,POSTAGE,1,40.0,12582.0,Finland,40.0,2011-02-24,4,6,5
544928,DOT,DOTCOM POSTAGE,1,189.91,,United Kingdom,189.91,2011-02-24,3,6,5
544933,POST,POSTAGE,6,18.0,12633.0,Germany,108.0,2011-02-25,4,6,5
544934,C2,CARRIAGE,1,50.0,13345.0,United Kingdom,50.0,2011-02-25,2,6,5
544996,POST,POSTAGE,2,18.0,12474.0,Germany,36.0,2011-02-25,4,6,5
545017,POST,POSTAGE,1,15.0,12361.0,Belgium,15.0,2011-02-25,4,6,5
545024,DOT,DOTCOM POSTAGE,1,79.67,,United Kingdom,79.67,2011-02-25,3,6,5
545025,DOT,DOTCOM POSTAGE,1,137.96,,United Kingdom,137.96,2011-02-25,3,6,5
545034,POST,POSTAGE,1,40.0,13493.0,Switzerland,40.0,2011-02-25,4,6,5
545051,POST,POSTAGE,1,18.0,12599.0,France,18.0,2011-02-27,4,6,5
545078,DOT,DOTCOM POSTAGE,1,147.49,,United Kingdom,147.49,2011-02-28,3,6,5
545084,POST,POSTAGE,2,40.0,12458.0,Switzerland,80.0,2011-02-28,4,6,5
545086,POST,POSTAGE,1,18.0,12678.0,France,18.0,2011-02-28,4,6,5
545105,POST,POSTAGE,6,18.0,12598.0,France,108.0,2011-02-28,4,6,5
545140,POST,POSTAGE,2,15.0,12464.0,Belgium,30.0,2011-02-28,4,6,5
545160,M,Manual,1,48.0,,United Kingdom,48.0,2011-02-28,1,6,5
545176,M,Manual,1,764.12,,United Kingdom,764.12,2011-02-28,1,6,5
545180,POST,POSTAGE,1,18.0,12728.0,France,18.0,2011-02-28,4,6,5
545181,POST,POSTAGE,1,18.0,12509.0,France,18.0,2011-02-28,4,6,5
545182,M,Manual,17,0.2,14046.0,United Kingdom,3.4000000000000004,2011-02-28,1,6,5
545191,POST,POSTAGE,1,28.0,12811.0,Portugal,28.0,2011-02-28,4,6,5
545215,DOT,DOTCOM POSTAGE,1,265.19,,United Kingdom,265.19,2011-02-28,3,6,5
545216,DOT,DOTCOM POSTAGE,1,157.08,,United Kingdom,157.08,2011-02-28,3,6,5
545217,DOT,DOTCOM POSTAGE,1,172.62,,United Kingdom,172.62,2011-02-28,3,6,5
545235,POST,POSTAGE,2,18.0,12683.0,France,36.0,2011-03-01,4,6,5
545301,POST,POSTAGE,4,18.0,12679.0,France,72.0,2011-03-01,4,6,5
545314,POST,POSTAGE,4,15.0,12866.0,Belgium,60.0,2011-03-01,4,6,5
545315,DOT,DOTCOM POSTAGE,1,75.58,,United Kingdom,75.58,2011-03-01,3,6,5
545316,DOT,DOTCOM POSTAGE,1,36.08,,United Kingdom,36.08,2011-03-01,3,6,5
545317,DOT,DOTCOM POSTAGE,1,148.67,,United Kingdom,148.67,2011-03-01,3,6,5
545323,POST,POSTAGE,1,40.0,12352.0,Norway,40.0,2011-03-01,4,6,5
C545329,M,Manual,-1,280.05,12352.0,Norway,-280.05,2011-03-01,1,7,C
C545329,M,Manual,-1,183.75,12352.0,Norway,-183.75,2011-03-01,1,7,C
C545330,M,Manual,-1,376.5,12352.0,Norway,-376.5,2011-03-01,1,7,C
545332,M,Manual,1,376.5,12352.0,Norway,376.5,2011-03-01,1,6,5
545332,M,Manual,1,280.05,12352.0,Norway,280.05,2011-03-01,1,6,5
545332,M,Manual,1,183.75,12352.0,Norway,183.75,2011-03-01,1,6,5
545333,DOT,DOTCOM POSTAGE,1,155.31,,United Kingdom,155.31,2011-03-01,3,6,5
545336,M,Manual,2,275.6,12428.0,Finland,551.2,2011-03-01,1,6,5
545464,DOT,DOTCOM POSTAGE,1,201.64,,United Kingdom,201.64,2011-03-03,3,6,5
C545476,D,Discount,-1,30.38,14527.0,United Kingdom,-30.38,2011-03-03,1,7,C
C545478,D,Discount,-720,0.01,16422.0,United Kingdom,-7.2,2011-03-03,1,7,C
545515,POST,POSTAGE,3,18.0,12727.0,France,54.0,2011-03-03,4,6,5
545517,POST,POSTAGE,1,18.0,12727.0,France,18.0,2011-03-03,4,6,5
545533,POST,POSTAGE,2,18.0,12524.0,Germany,36.0,2011-03-03,4,6,5
545536,POST,POSTAGE,3,15.0,12417.0,Belgium,45.0,2011-03-03,4,6,5
545557,POST,POSTAGE,1,18.0,12500.0,Germany,18.0,2011-03-03,4,6,5
